n	d	Condition	count
41	9	107365B_TUC_8h	27
41	10	107335A_TUC_8h	1
41	10	107361B_TUC_2h	2
41	10	107365B_TUC_8h	1
41	11	107335A_TUC_8h	1
108	0	107327A_TUC_0h_no4sU	2
108	0	107329A_TUC_1h	4
108	0	107333A_TUC_4h	1
108	0	107357B_TUC_0h_no4sU	2
108	0	107359B_TUC_1h	5
108	0	107361B_TUC_2h	2
108	0	107363B_TUC_4h	1
108	1	107331A_TUC_2h	1
108	1	107333A_TUC_4h	1
108	1	107335A_TUC_8h	1
108	1	107359B_TUC_1h	1
108	1	107361B_TUC_2h	3
108	1	107365B_TUC_8h	2
42	0	107327A_TUC_0h_no4sU	279496
42	0	107329A_TUC_1h	220553
42	0	107331A_TUC_2h	222062
42	0	107333A_TUC_4h	216454
42	0	107335A_TUC_8h	168593
42	0	107357B_TUC_0h_no4sU	238585
42	0	107359B_TUC_1h	302951
42	0	107361B_TUC_2h	220858
42	0	107363B_TUC_4h	175928
42	0	107365B_TUC_8h	145175
108	2	107331A_TUC_2h	1
108	2	107335A_TUC_8h	1
108	2	107359B_TUC_1h	2
108	2	107365B_TUC_8h	3
42	1	107327A_TUC_0h_no4sU	5321
42	1	107329A_TUC_1h	11113
42	1	107331A_TUC_2h	33223
42	1	107333A_TUC_4h	61838
42	1	107335A_TUC_8h	91102
42	1	107357B_TUC_0h_no4sU	4505
42	1	107359B_TUC_1h	17223
42	1	107361B_TUC_2h	29783
42	1	107363B_TUC_4h	54684
42	1	107365B_TUC_8h	83484
108	3	107333A_TUC_4h	1
108	3	107335A_TUC_8h	1
108	3	107365B_TUC_8h	3
42	2	107327A_TUC_0h_no4sU	87
42	2	107329A_TUC_1h	1284
42	2	107331A_TUC_2h	9445
42	2	107333A_TUC_4h	24269
42	2	107335A_TUC_8h	42512
42	2	107357B_TUC_0h_no4sU	68
42	2	107359B_TUC_1h	3542
42	2	107361B_TUC_2h	11387
42	2	107363B_TUC_4h	28307
42	2	107365B_TUC_8h	46744
108	4	107331A_TUC_2h	1
108	4	107333A_TUC_4h	1
108	4	107363B_TUC_4h	1
108	4	107365B_TUC_8h	1
42	3	107327A_TUC_0h_no4sU	10
42	3	107329A_TUC_1h	169
42	3	107331A_TUC_2h	2386
42	3	107333A_TUC_4h	7662
42	3	107335A_TUC_8h	15407
42	3	107357B_TUC_0h_no4sU	5
42	3	107359B_TUC_1h	837
42	3	107361B_TUC_2h	4274
42	3	107363B_TUC_4h	12516
42	3	107365B_TUC_8h	20748
108	5	107333A_TUC_4h	1
108	5	107361B_TUC_2h	1
108	5	107363B_TUC_4h	1
108	5	107365B_TUC_8h	1
42	4	107327A_TUC_0h_no4sU	1
42	4	107329A_TUC_1h	14
42	4	107331A_TUC_2h	487
42	4	107333A_TUC_4h	2030
42	4	107335A_TUC_8h	4709
42	4	107357B_TUC_0h_no4sU	1
42	4	107359B_TUC_1h	216
42	4	107361B_TUC_2h	1532
42	4	107363B_TUC_4h	4937
42	4	107365B_TUC_8h	8146
108	6	107335A_TUC_8h	1
108	6	107365B_TUC_8h	1
42	5	107329A_TUC_1h	2
42	5	107331A_TUC_2h	97
42	5	107333A_TUC_4h	479
42	5	107335A_TUC_8h	1309
42	5	107359B_TUC_1h	43
42	5	107361B_TUC_2h	484
42	5	107363B_TUC_4h	1757
42	5	107365B_TUC_8h	2854
42	6	107331A_TUC_2h	18
42	6	107333A_TUC_4h	118
42	6	107335A_TUC_8h	330
42	6	107359B_TUC_1h	15
42	6	107361B_TUC_2h	149
42	6	107363B_TUC_4h	584
42	6	107365B_TUC_8h	929
42	7	107331A_TUC_2h	4
42	7	107333A_TUC_4h	29
42	7	107335A_TUC_8h	95
42	7	107359B_TUC_1h	3
42	7	107361B_TUC_2h	43
42	7	107363B_TUC_4h	201
42	7	107365B_TUC_8h	309
42	8	107333A_TUC_4h	4
42	8	107335A_TUC_8h	25
42	8	107359B_TUC_1h	2
42	8	107361B_TUC_2h	13
42	8	107363B_TUC_4h	54
42	8	107365B_TUC_8h	86
42	9	107333A_TUC_4h	2
42	9	107335A_TUC_8h	9
42	9	107361B_TUC_2h	3
42	9	107363B_TUC_4h	20
42	9	107365B_TUC_8h	23
42	10	107335A_TUC_8h	1
42	10	107363B_TUC_4h	3
109	0	107327A_TUC_0h_no4sU	3
109	0	107329A_TUC_1h	1
109	0	107331A_TUC_2h	2
109	0	107357B_TUC_0h_no4sU	1
109	0	107359B_TUC_1h	6
109	0	107363B_TUC_4h	1
109	0	107365B_TUC_8h	1
109	1	107327A_TUC_0h_no4sU	1
109	1	107329A_TUC_1h	1
109	1	107331A_TUC_2h	1
109	1	107363B_TUC_4h	1
109	1	107365B_TUC_8h	2
43	0	107327A_TUC_0h_no4sU	266277
43	0	107329A_TUC_1h	210024
43	0	107331A_TUC_2h	209942
43	0	107333A_TUC_4h	204498
43	0	107335A_TUC_8h	157506
43	0	107357B_TUC_0h_no4sU	228520
43	0	107359B_TUC_1h	289119
43	0	107361B_TUC_2h	209182
43	0	107363B_TUC_4h	165615
43	0	107365B_TUC_8h	137009
109	2	107333A_TUC_4h	2
109	2	107361B_TUC_2h	1
109	2	107363B_TUC_4h	1
109	2	107365B_TUC_8h	2
43	1	107327A_TUC_0h_no4sU	5128
43	1	107329A_TUC_1h	10687
43	1	107331A_TUC_2h	32170
43	1	107333A_TUC_4h	59339
43	1	107335A_TUC_8h	87048
43	1	107357B_TUC_0h_no4sU	4371
43	1	107359B_TUC_1h	16941
43	1	107361B_TUC_2h	28920
43	1	107363B_TUC_4h	52700
43	1	107365B_TUC_8h	79170
109	3	107335A_TUC_8h	1
109	3	107363B_TUC_4h	1
109	3	107365B_TUC_8h	1
43	2	107327A_TUC_0h_no4sU	84
43	2	107329A_TUC_1h	1257
43	2	107331A_TUC_2h	9338
43	2	107333A_TUC_4h	23911
43	2	107335A_TUC_8h	41657
43	2	107357B_TUC_0h_no4sU	78
43	2	107359B_TUC_1h	3405
43	2	107361B_TUC_2h	11478
43	2	107363B_TUC_4h	27612
43	2	107365B_TUC_8h	45211
109	4	107359B_TUC_1h	1
109	4	107361B_TUC_2h	1
109	4	107363B_TUC_4h	1
109	4	107365B_TUC_8h	1
43	3	107327A_TUC_0h_no4sU	2
43	3	107329A_TUC_1h	152
43	3	107331A_TUC_2h	2360
43	3	107333A_TUC_4h	7552
43	3	107335A_TUC_8h	15233
43	3	107357B_TUC_0h_no4sU	7
43	3	107359B_TUC_1h	858
43	3	107361B_TUC_2h	4240
43	3	107363B_TUC_4h	12481
43	3	107365B_TUC_8h	20524
109	5	107363B_TUC_4h	1
109	5	107365B_TUC_8h	2
43	4	107329A_TUC_1h	22
43	4	107331A_TUC_2h	467
43	4	107333A_TUC_4h	2126
43	4	107335A_TUC_8h	4891
43	4	107357B_TUC_0h_no4sU	2
43	4	107359B_TUC_1h	196
43	4	107361B_TUC_2h	1517
43	4	107363B_TUC_4h	4970
43	4	107365B_TUC_8h	8101
43	5	107329A_TUC_1h	2
43	5	107331A_TUC_2h	96
43	5	107333A_TUC_4h	493
43	5	107335A_TUC_8h	1340
43	5	107359B_TUC_1h	58
43	5	107361B_TUC_2h	521
43	5	107363B_TUC_4h	1897
43	5	107365B_TUC_8h	3003
109	7	107365B_TUC_8h	1
43	6	107331A_TUC_2h	17
43	6	107333A_TUC_4h	130
43	6	107335A_TUC_8h	380
43	6	107359B_TUC_1h	14
43	6	107361B_TUC_2h	172
43	6	107363B_TUC_4h	660
43	6	107365B_TUC_8h	995
109	8	107361B_TUC_2h	1
43	7	107331A_TUC_2h	6
43	7	107333A_TUC_4h	30
43	7	107335A_TUC_8h	78
43	7	107359B_TUC_1h	4
43	7	107361B_TUC_2h	76
43	7	107363B_TUC_4h	219
43	7	107365B_TUC_8h	310
109	9	107363B_TUC_4h	2
43	8	107331A_TUC_2h	1
43	8	107333A_TUC_4h	10
43	8	107335A_TUC_8h	21
43	8	107359B_TUC_1h	2
43	8	107361B_TUC_2h	24
43	8	107363B_TUC_4h	76
43	8	107365B_TUC_8h	92
43	9	107335A_TUC_8h	8
43	9	107363B_TUC_4h	21
43	9	107365B_TUC_8h	21
43	10	107363B_TUC_4h	1
43	10	107365B_TUC_8h	2
110	0	107357B_TUC_0h_no4sU	2
110	0	107359B_TUC_1h	1
110	0	107361B_TUC_2h	2
110	0	107365B_TUC_8h	1
110	1	107333A_TUC_4h	1
110	1	107359B_TUC_1h	1
110	1	107361B_TUC_2h	1
110	1	107363B_TUC_4h	1
110	1	107365B_TUC_8h	1
44	0	107327A_TUC_0h_no4sU	252705
44	0	107329A_TUC_1h	198834
44	0	107331A_TUC_2h	197737
44	0	107333A_TUC_4h	192248
44	0	107335A_TUC_8h	147540
44	0	107357B_TUC_0h_no4sU	216849
44	0	107359B_TUC_1h	273669
44	0	107361B_TUC_2h	198872
44	0	107363B_TUC_4h	154565
44	0	107365B_TUC_8h	127055
110	2	107329A_TUC_1h	1
110	2	107359B_TUC_1h	1
44	1	107327A_TUC_0h_no4sU	4897
44	1	107329A_TUC_1h	10287
44	1	107331A_TUC_2h	31193
44	1	107333A_TUC_4h	57372
44	1	107335A_TUC_8h	83221
44	1	107357B_TUC_0h_no4sU	4027
44	1	107359B_TUC_1h	16303
44	1	107361B_TUC_2h	27775
44	1	107363B_TUC_4h	49622
44	1	107365B_TUC_8h	75558
110	3	107331A_TUC_2h	1
110	3	107365B_TUC_8h	1
44	2	107327A_TUC_0h_no4sU	83
44	2	107329A_TUC_1h	1279
44	2	107331A_TUC_2h	9309
44	2	107333A_TUC_4h	23228
44	2	107335A_TUC_8h	40634
44	2	107357B_TUC_0h_no4sU	72
44	2	107359B_TUC_1h	3472
44	2	107361B_TUC_2h	11333
44	2	107363B_TUC_4h	26907
44	2	107365B_TUC_8h	43992
44	3	107327A_TUC_0h_no4sU	4
44	3	107329A_TUC_1h	189
44	3	107331A_TUC_2h	2393
44	3	107333A_TUC_4h	7506
44	3	107335A_TUC_8h	15388
44	3	107357B_TUC_0h_no4sU	9
44	3	107359B_TUC_1h	906
44	3	107361B_TUC_2h	4376
44	3	107363B_TUC_4h	12442
44	3	107365B_TUC_8h	20691
110	5	107335A_TUC_8h	1
44	4	107327A_TUC_0h_no4sU	1
44	4	107329A_TUC_1h	20
44	4	107331A_TUC_2h	538
44	4	107333A_TUC_4h	2175
44	4	107335A_TUC_8h	4917
44	4	107359B_TUC_1h	214
44	4	107361B_TUC_2h	1667
44	4	107363B_TUC_4h	5090
44	4	107365B_TUC_8h	8227
110	6	107361B_TUC_2h	1
110	6	107363B_TUC_4h	2
44	5	107329A_TUC_1h	1
44	5	107331A_TUC_2h	123
44	5	107333A_TUC_4h	521
44	5	107335A_TUC_8h	1406
44	5	107359B_TUC_1h	48
44	5	107361B_TUC_2h	522
44	5	107363B_TUC_4h	2021
44	5	107365B_TUC_8h	3078
110	7	107363B_TUC_4h	1
44	6	107329A_TUC_1h	1
44	6	107331A_TUC_2h	18
44	6	107333A_TUC_4h	109
44	6	107335A_TUC_8h	384
44	6	107359B_TUC_1h	10
44	6	107361B_TUC_2h	179
44	6	107363B_TUC_4h	693
44	6	107365B_TUC_8h	990
44	7	107331A_TUC_2h	9
44	7	107333A_TUC_4h	31
44	7	107335A_TUC_8h	90
44	7	107359B_TUC_1h	7
44	7	107361B_TUC_2h	66
44	7	107363B_TUC_4h	223
44	7	107365B_TUC_8h	329
44	8	107333A_TUC_4h	2
44	8	107335A_TUC_8h	28
44	8	107359B_TUC_1h	1
44	8	107361B_TUC_2h	22
44	8	107363B_TUC_4h	67
44	8	107365B_TUC_8h	101
44	9	107335A_TUC_8h	6
44	9	107359B_TUC_1h	1
44	9	107361B_TUC_2h	3
44	9	107363B_TUC_4h	22
44	9	107365B_TUC_8h	26
44	10	107333A_TUC_4h	1
44	10	107365B_TUC_8h	1
111	0	107327A_TUC_0h_no4sU	2
111	0	107329A_TUC_1h	1
111	0	107331A_TUC_2h	1
111	0	107357B_TUC_0h_no4sU	3
111	0	107359B_TUC_1h	1
111	1	107329A_TUC_1h	1
111	1	107331A_TUC_2h	1
111	1	107359B_TUC_1h	1
111	1	107365B_TUC_8h	1
45	0	107327A_TUC_0h_no4sU	238180
45	0	107329A_TUC_1h	188230
45	0	107331A_TUC_2h	185815
45	0	107333A_TUC_4h	178296
45	0	107335A_TUC_8h	135703
45	0	107357B_TUC_0h_no4sU	206161
45	0	107359B_TUC_1h	258101
45	0	107361B_TUC_2h	186261
45	0	107363B_TUC_4h	144180
45	0	107365B_TUC_8h	117785
111	2	107359B_TUC_1h	1
111	2	107361B_TUC_2h	1
45	1	107327A_TUC_0h_no4sU	4514
45	1	107329A_TUC_1h	10045
45	1	107331A_TUC_2h	29656
45	1	107333A_TUC_4h	54714
45	1	107335A_TUC_8h	78938
45	1	107357B_TUC_0h_no4sU	3909
45	1	107359B_TUC_1h	15880
45	1	107361B_TUC_2h	26225
45	1	107363B_TUC_4h	47882
45	1	107365B_TUC_8h	71117
111	3	107333A_TUC_4h	1
111	3	107335A_TUC_8h	1
111	3	107361B_TUC_2h	1
45	2	107327A_TUC_0h_no4sU	78
45	2	107329A_TUC_1h	1202
45	2	107331A_TUC_2h	8925
45	2	107333A_TUC_4h	22607
45	2	107335A_TUC_8h	39448
45	2	107357B_TUC_0h_no4sU	64
45	2	107359B_TUC_1h	3493
45	2	107361B_TUC_2h	10838
45	2	107363B_TUC_4h	26117
45	2	107365B_TUC_8h	42835
111	4	107365B_TUC_8h	1
45	3	107327A_TUC_0h_no4sU	4
45	3	107329A_TUC_1h	177
45	3	107331A_TUC_2h	2426
45	3	107333A_TUC_4h	7640
45	3	107335A_TUC_8h	15122
45	3	107357B_TUC_0h_no4sU	6
45	3	107359B_TUC_1h	895
45	3	107361B_TUC_2h	4283
45	3	107363B_TUC_4h	12250
45	3	107365B_TUC_8h	20297
111	5	107365B_TUC_8h	2
45	4	107329A_TUC_1h	20
45	4	107331A_TUC_2h	609
45	4	107333A_TUC_4h	2137
45	4	107335A_TUC_8h	5065
45	4	107359B_TUC_1h	221
45	4	107361B_TUC_2h	1658
45	4	107363B_TUC_4h	5133
45	4	107365B_TUC_8h	8152
111	6	107361B_TUC_2h	1
45	5	107327A_TUC_0h_no4sU	1
45	5	107329A_TUC_1h	3
45	5	107331A_TUC_2h	114
45	5	107333A_TUC_4h	581
45	5	107335A_TUC_8h	1443
45	5	107357B_TUC_0h_no4sU	1
45	5	107359B_TUC_1h	56
45	5	107361B_TUC_2h	530
45	5	107363B_TUC_4h	1951
45	5	107365B_TUC_8h	3015
111	7	107363B_TUC_4h	1
111	7	107365B_TUC_8h	1
45	6	107329A_TUC_1h	3
45	6	107331A_TUC_2h	16
45	6	107333A_TUC_4h	140
45	6	107335A_TUC_8h	403
45	6	107359B_TUC_1h	12
45	6	107361B_TUC_2h	170
45	6	107363B_TUC_4h	722
45	6	107365B_TUC_8h	1113
45	7	107331A_TUC_2h	8
45	7	107333A_TUC_4h	33
45	7	107335A_TUC_8h	94
45	7	107359B_TUC_1h	5
45	7	107361B_TUC_2h	55
45	7	107363B_TUC_4h	231
45	7	107365B_TUC_8h	346
45	8	107331A_TUC_2h	1
45	8	107333A_TUC_4h	4
45	8	107335A_TUC_8h	16
45	8	107359B_TUC_1h	1
45	8	107361B_TUC_2h	29
45	8	107363B_TUC_4h	84
45	8	107365B_TUC_8h	102
45	9	107331A_TUC_2h	1
45	9	107333A_TUC_4h	1
45	9	107335A_TUC_8h	6
45	9	107361B_TUC_2h	2
45	9	107363B_TUC_4h	32
45	9	107365B_TUC_8h	38
45	10	107335A_TUC_8h	1
45	10	107363B_TUC_4h	3
45	10	107365B_TUC_8h	2
112	0	107327A_TUC_0h_no4sU	2
112	0	107331A_TUC_2h	1
112	0	107357B_TUC_0h_no4sU	3
112	1	107331A_TUC_2h	3
46	0	107327A_TUC_0h_no4sU	222308
46	0	107329A_TUC_1h	176233
46	0	107331A_TUC_2h	172817
46	0	107333A_TUC_4h	165523
46	0	107335A_TUC_8h	125033
46	0	107357B_TUC_0h_no4sU	193821
46	0	107359B_TUC_1h	241846
46	0	107361B_TUC_2h	172797
46	0	107363B_TUC_4h	132326
46	0	107365B_TUC_8h	107793
112	2	107333A_TUC_4h	2
112	2	107357B_TUC_0h_no4sU	1
112	2	107361B_TUC_2h	1
46	1	107327A_TUC_0h_no4sU	4257
46	1	107329A_TUC_1h	9738
46	1	107331A_TUC_2h	28451
46	1	107333A_TUC_4h	51728
46	1	107335A_TUC_8h	74532
46	1	107357B_TUC_0h_no4sU	3590
46	1	107359B_TUC_1h	14823
46	1	107361B_TUC_2h	25419
46	1	107363B_TUC_4h	44779
46	1	107365B_TUC_8h	67367
112	3	107335A_TUC_8h	1
46	2	107327A_TUC_0h_no4sU	95
46	2	107329A_TUC_1h	1257
46	2	107331A_TUC_2h	8615
46	2	107333A_TUC_4h	21859
46	2	107335A_TUC_8h	38044
46	2	107357B_TUC_0h_no4sU	62
46	2	107359B_TUC_1h	3443
46	2	107361B_TUC_2h	10647
46	2	107363B_TUC_4h	25379
46	2	107365B_TUC_8h	40860
112	4	107361B_TUC_2h	1
112	4	107363B_TUC_4h	1
112	4	107365B_TUC_8h	1
46	3	107327A_TUC_0h_no4sU	5
46	3	107329A_TUC_1h	174
46	3	107331A_TUC_2h	2352
46	3	107333A_TUC_4h	7472
46	3	107335A_TUC_8h	14901
46	3	107357B_TUC_0h_no4sU	8
46	3	107359B_TUC_1h	866
46	3	107361B_TUC_2h	4319
46	3	107363B_TUC_4h	12159
46	3	107365B_TUC_8h	20146
112	5	107363B_TUC_4h	1
46	4	107329A_TUC_1h	26
46	4	107331A_TUC_2h	527
46	4	107333A_TUC_4h	2201
46	4	107335A_TUC_8h	4968
46	4	107359B_TUC_1h	239
46	4	107361B_TUC_2h	1578
46	4	107363B_TUC_4h	5106
46	4	107365B_TUC_8h	8349
112	6	107365B_TUC_8h	1
46	5	107329A_TUC_1h	4
46	5	107331A_TUC_2h	142
46	5	107333A_TUC_4h	592
46	5	107335A_TUC_8h	1432
46	5	107359B_TUC_1h	69
46	5	107361B_TUC_2h	500
46	5	107363B_TUC_4h	1989
46	5	107365B_TUC_8h	3136
46	6	107327A_TUC_0h_no4sU	1
46	6	107331A_TUC_2h	27
46	6	107333A_TUC_4h	132
46	6	107335A_TUC_8h	433
46	6	107359B_TUC_1h	17
46	6	107361B_TUC_2h	208
46	6	107363B_TUC_4h	762
46	6	107365B_TUC_8h	1067
46	7	107331A_TUC_2h	2
46	7	107333A_TUC_4h	31
46	7	107335A_TUC_8h	97
46	7	107359B_TUC_1h	8
46	7	107361B_TUC_2h	67
46	7	107363B_TUC_4h	285
46	7	107365B_TUC_8h	357
46	8	107331A_TUC_2h	1
46	8	107333A_TUC_4h	11
46	8	107335A_TUC_8h	28
46	8	107359B_TUC_1h	1
46	8	107361B_TUC_2h	15
46	8	107363B_TUC_4h	94
46	8	107365B_TUC_8h	115
46	9	107331A_TUC_2h	1
46	9	107333A_TUC_4h	1
46	9	107335A_TUC_8h	5
46	9	107359B_TUC_1h	1
46	9	107361B_TUC_2h	2
46	9	107363B_TUC_4h	28
46	9	107365B_TUC_8h	36
46	10	107333A_TUC_4h	1
46	10	107335A_TUC_8h	2
46	10	107363B_TUC_4h	5
46	10	107365B_TUC_8h	3
113	0	107327A_TUC_0h_no4sU	1
113	0	107359B_TUC_1h	1
113	0	107361B_TUC_2h	1
113	1	107333A_TUC_4h	1
113	1	107359B_TUC_1h	1
113	1	107361B_TUC_2h	1
113	1	107363B_TUC_4h	1
47	0	107327A_TUC_0h_no4sU	207996
47	0	107329A_TUC_1h	164520
47	0	107331A_TUC_2h	160859
47	0	107333A_TUC_4h	152915
47	0	107335A_TUC_8h	114687
47	0	107357B_TUC_0h_no4sU	181985
47	0	107359B_TUC_1h	225884
47	0	107361B_TUC_2h	160930
47	0	107363B_TUC_4h	123140
47	0	107365B_TUC_8h	98642
47	1	107327A_TUC_0h_no4sU	4062
47	1	107329A_TUC_1h	9164
47	1	107331A_TUC_2h	26923
47	1	107333A_TUC_4h	48743
47	1	107335A_TUC_8h	70274
47	1	107357B_TUC_0h_no4sU	3405
47	1	107359B_TUC_1h	14401
47	1	107361B_TUC_2h	23924
47	1	107363B_TUC_4h	42308
47	1	107365B_TUC_8h	63094
113	3	107335A_TUC_8h	1
113	3	107361B_TUC_2h	1
113	3	107365B_TUC_8h	2
47	2	107327A_TUC_0h_no4sU	90
47	2	107329A_TUC_1h	1213
47	2	107331A_TUC_2h	8494
47	2	107333A_TUC_4h	21055
47	2	107335A_TUC_8h	36650
47	2	107357B_TUC_0h_no4sU	61
47	2	107359B_TUC_1h	3219
47	2	107361B_TUC_2h	10132
47	2	107363B_TUC_4h	24337
47	2	107365B_TUC_8h	39381
47	3	107327A_TUC_0h_no4sU	3
47	3	107329A_TUC_1h	174
47	3	107331A_TUC_2h	2261
47	3	107333A_TUC_4h	7418
47	3	107335A_TUC_8h	14550
47	3	107357B_TUC_0h_no4sU	1
47	3	107359B_TUC_1h	898
47	3	107361B_TUC_2h	4287
47	3	107363B_TUC_4h	11924
47	3	107365B_TUC_8h	19557
47	4	107327A_TUC_0h_no4sU	1
47	4	107329A_TUC_1h	33
47	4	107331A_TUC_2h	591
47	4	107333A_TUC_4h	2187
47	4	107335A_TUC_8h	4932
47	4	107357B_TUC_0h_no4sU	1
47	4	107359B_TUC_1h	245
47	4	107361B_TUC_2h	1677
47	4	107363B_TUC_4h	5110
47	4	107365B_TUC_8h	8089
47	5	107329A_TUC_1h	1
47	5	107331A_TUC_2h	111
47	5	107333A_TUC_4h	569
47	5	107335A_TUC_8h	1506
47	5	107359B_TUC_1h	63
47	5	107361B_TUC_2h	543
47	5	107363B_TUC_4h	1979
47	5	107365B_TUC_8h	3221
47	6	107331A_TUC_2h	26
47	6	107333A_TUC_4h	135
47	6	107335A_TUC_8h	451
47	6	107359B_TUC_1h	8
47	6	107361B_TUC_2h	211
47	6	107363B_TUC_4h	745
47	6	107365B_TUC_8h	1142
47	7	107331A_TUC_2h	4
47	7	107333A_TUC_4h	30
47	7	107335A_TUC_8h	103
47	7	107359B_TUC_1h	4
47	7	107361B_TUC_2h	66
47	7	107363B_TUC_4h	290
47	7	107365B_TUC_8h	402
47	8	107331A_TUC_2h	1
47	8	107333A_TUC_4h	7
47	8	107335A_TUC_8h	35
47	8	107359B_TUC_1h	2
47	8	107361B_TUC_2h	26
47	8	107363B_TUC_4h	85
47	8	107365B_TUC_8h	131
47	9	107333A_TUC_4h	2
47	9	107335A_TUC_8h	9
47	9	107361B_TUC_2h	3
47	9	107363B_TUC_4h	30
47	9	107365B_TUC_8h	33
47	10	107361B_TUC_2h	1
47	10	107363B_TUC_4h	3
47	10	107365B_TUC_8h	3
114	0	107327A_TUC_0h_no4sU	1
114	0	107331A_TUC_2h	1
114	1	107329A_TUC_1h	1
114	1	107335A_TUC_8h	2
114	1	107361B_TUC_2h	1
114	1	107363B_TUC_4h	1
48	0	107327A_TUC_0h_no4sU	194476
48	0	107329A_TUC_1h	154216
48	0	107331A_TUC_2h	149532
48	0	107333A_TUC_4h	141222
48	0	107335A_TUC_8h	104284
48	0	107357B_TUC_0h_no4sU	170513
48	0	107359B_TUC_1h	212326
48	0	107361B_TUC_2h	150156
48	0	107363B_TUC_4h	113227
48	0	107365B_TUC_8h	89996
48	1	107327A_TUC_0h_no4sU	3636
48	1	107329A_TUC_1h	8616
48	1	107331A_TUC_2h	25589
48	1	107333A_TUC_4h	46253
48	1	107335A_TUC_8h	65074
48	1	107357B_TUC_0h_no4sU	3279
48	1	107359B_TUC_1h	13563
48	1	107361B_TUC_2h	22711
48	1	107363B_TUC_4h	39519
48	1	107365B_TUC_8h	59213
48	2	107327A_TUC_0h_no4sU	64
48	2	107329A_TUC_1h	1191
48	2	107331A_TUC_2h	8133
48	2	107333A_TUC_4h	20301
48	2	107335A_TUC_8h	34881
48	2	107357B_TUC_0h_no4sU	68
48	2	107359B_TUC_1h	3178
48	2	107361B_TUC_2h	10224
48	2	107363B_TUC_4h	23408
48	2	107365B_TUC_8h	37660
48	3	107327A_TUC_0h_no4sU	3
48	3	107329A_TUC_1h	156
48	3	107331A_TUC_2h	2362
48	3	107333A_TUC_4h	7253
48	3	107335A_TUC_8h	14257
48	3	107357B_TUC_0h_no4sU	4
48	3	107359B_TUC_1h	894
48	3	107361B_TUC_2h	4083
48	3	107363B_TUC_4h	11589
48	3	107365B_TUC_8h	18658
48	4	107327A_TUC_0h_no4sU	2
48	4	107329A_TUC_1h	31
48	4	107331A_TUC_2h	560
48	4	107333A_TUC_4h	2205
48	4	107335A_TUC_8h	4965
48	4	107359B_TUC_1h	229
48	4	107361B_TUC_2h	1629
48	4	107363B_TUC_4h	5020
48	4	107365B_TUC_8h	8340
48	5	107329A_TUC_1h	1
48	5	107331A_TUC_2h	130
48	5	107333A_TUC_4h	570
48	5	107335A_TUC_8h	1529
48	5	107359B_TUC_1h	54
48	5	107361B_TUC_2h	598
48	5	107363B_TUC_4h	2023
48	5	107365B_TUC_8h	3231
48	6	107329A_TUC_1h	2
48	6	107331A_TUC_2h	14
48	6	107333A_TUC_4h	160
48	6	107335A_TUC_8h	416
48	6	107359B_TUC_1h	16
48	6	107361B_TUC_2h	224
48	6	107363B_TUC_4h	817
48	6	107365B_TUC_8h	1170
48	7	107331A_TUC_2h	7
48	7	107333A_TUC_4h	39
48	7	107335A_TUC_8h	125
48	7	107359B_TUC_1h	3
48	7	107361B_TUC_2h	87
48	7	107363B_TUC_4h	302
48	7	107365B_TUC_8h	435
48	8	107333A_TUC_4h	8
48	8	107335A_TUC_8h	35
48	8	107359B_TUC_1h	2
48	8	107361B_TUC_2h	18
48	8	107363B_TUC_4h	100
48	8	107365B_TUC_8h	130
48	9	107333A_TUC_4h	1
48	9	107335A_TUC_8h	6
48	9	107359B_TUC_1h	1
48	9	107361B_TUC_2h	9
48	9	107363B_TUC_4h	38
48	9	107365B_TUC_8h	31
48	10	107361B_TUC_2h	1
48	10	107365B_TUC_8h	3
115	0	107327A_TUC_0h_no4sU	1
115	0	107359B_TUC_1h	1
49	0	107327A_TUC_0h_no4sU	178609
49	0	107329A_TUC_1h	142730
49	0	107331A_TUC_2h	136303
49	0	107333A_TUC_4h	128478
49	0	107335A_TUC_8h	93607
49	0	107357B_TUC_0h_no4sU	157847
49	0	107359B_TUC_1h	196373
49	0	107361B_TUC_2h	137989
49	0	107363B_TUC_4h	102418
49	0	107365B_TUC_8h	80108
115	2	107329A_TUC_1h	1
115	2	107359B_TUC_1h	1
49	1	107327A_TUC_0h_no4sU	3432
49	1	107329A_TUC_1h	8173
49	1	107331A_TUC_2h	24331
49	1	107333A_TUC_4h	43042
49	1	107335A_TUC_8h	60421
49	1	107357B_TUC_0h_no4sU	2987
49	1	107359B_TUC_1h	12879
49	1	107361B_TUC_2h	21214
49	1	107363B_TUC_4h	37063
49	1	107365B_TUC_8h	54398
49	2	107327A_TUC_0h_no4sU	66
49	2	107329A_TUC_1h	1119
49	2	107331A_TUC_2h	7929
49	2	107333A_TUC_4h	19504
49	2	107335A_TUC_8h	33242
49	2	107357B_TUC_0h_no4sU	69
49	2	107359B_TUC_1h	3092
49	2	107361B_TUC_2h	9710
49	2	107363B_TUC_4h	22288
49	2	107365B_TUC_8h	35173
49	3	107327A_TUC_0h_no4sU	5
49	3	107329A_TUC_1h	166
49	3	107331A_TUC_2h	2159
49	3	107333A_TUC_4h	6900
49	3	107335A_TUC_8h	13709
49	3	107357B_TUC_0h_no4sU	7
49	3	107359B_TUC_1h	913
49	3	107361B_TUC_2h	4046
49	3	107363B_TUC_4h	11022
49	3	107365B_TUC_8h	18446
49	4	107329A_TUC_1h	26
